chrom	chromStart	chromEnd	id	st.recomb	st.diversity	st.bkgd	bp.simpleRepeat	bp.rmskRM327	bp.phastConsElements46wayPlacMammal	bp.allSoftRegions	perc.simpleRepeat	perc.rmskRM327	perc.phastConsElements46wayPlacMammal	perc.allSoftRegions
chr3	887698	895257	chr3.51116	NA	0.00270801965811966	0.979800238126736	0	6794	15	6809	0	89.88	0.2	90.08
chr3	904444	904834	chr3.51119	NA	0.00138403205128205	0.978	0	22	0	22	0	5.64	0	5.64
chr3	905044	917841	chr3.51120	NA	0.000871398305840392	0.975102992888959	101	6457	318	6662	0.79	50.46	2.48	52.06
chr3	918693	940434	chr3.51121	NA	0.000775399856625415	0.987653419805896	396	13408	110	13622	1.82	61.67	0.51	62.66
chr3	1662454	1679823	chr3.51122	NA	0.00315485694889202	0.977896367090794	470	5741	673	6599	2.71	33.05	3.87	37.99
chr3	1681276	1683249	chr3.51123	NA	0.00152119016725798	0.993	0	901	122	901	0	45.67	6.18	45.67
chr3	1692530	1696210	chr3.51124	NA	0.00574847422680412	0.994	0	3668	0	3668	0	99.67	0	99.67
chr3	1708090	1755875	chr3.51125	NA	0.00167940726384033	0.986538453489589	2017	33318	955	34479	4.22	69.72	2	72.15
chr3	1756711	1758088	chr3.51126	NA	0.00198612335390946	0.983089324618736	0	1361	0	1361	0	98.84	0	98.84
chr3	1768091	1781095	chr3.51127	NA	0.00131660611852936	0.989503075976623	0	6562	331	6893	0	50.46	2.55	53.01
chr3	1788599	1876787	chr3.51128	NA	0.00193616864278437	0.987051344854175	1171	46875	2108	49116	1.33	53.15	2.39	55.69
chr3	1876885	1880953	chr3.51129	NA	0.000901246184284907	0.987967551622419	0	1817	80	1897	0	44.67	1.97	46.63
chr3	5067376	5098704	chr3.51154	22.4041265101006	0.00148538722244651	0.966974687180797	876	20118	1067	21124	2.8	64.22	3.41	67.43
chr3	5103825	5111573	chr3.51155	1.57058848578656	0.00151634759231268	0.97	722	5400	13	5484	9.32	69.7	0.17	70.78
chr3	5113713	5121255	chr3.51158	3.23560786777417	0.00154600163010666	0.964426412092283	73	4836	15	4836	0.97	64.12	0.2	64.12
chr3	5125403	5163533	chr3.51160	10.3152640288478	0.00171042436997319	0.951347128245476	2542	27440	140	27690	6.67	71.96	0.37	72.62
chr3	5281599	5283635	chr3.51167	14.5037348699795	0.000229696453018046	0.958	0	814	0	814	0	39.98	0	39.98
chr3	5284018	5291861	chr3.51168	10.7229998953773	0.00172037006296508	0.96305444345276	322	5532	48	5640	4.11	70.53	0.61	71.91
chr3	5291940	5294609	chr3.51169	2.99494968138528	0.000679405080440305	0.966477332334208	26	1090	141	1231	0.97	40.84	5.28	46.12
chr3	5294908	5295761	chr3.51170	2.31446698755042	0.00174083584018801	0.97	0	126	0	126	0	14.77	0	14.77
chr3	5296428	5297219	chr3.51172	1.82260352584164	0.00122393299620733	0.97	49	604	30	634	6.19	76.36	3.79	80.15
chr3	5298446	5315627	chr3.51173	3.5779442780591	0.00127804083761482	0.972087713171527	177	9445	694	10116	1.03	54.97	4.04	58.88
chr3	5316493	5390650	chr3.51177	4.07956940813544	0.00165074428660604	0.977461251129361	1271	38305	1474	39736	1.71	51.65	1.99	53.58
chr3	5442857	5447706	chr3.51178	10.7318316187668	0.00079263201174743	0.986890699113219	93	2486	111	2617	1.92	51.27	2.29	53.97
chr3	5448169	5469309	chr3.51179	8.86079756859559	0.00107723768003717	0.986463245033113	30	12664	574	13225	0.14	59.91	2.72	62.56
chr3	5469506	5470026	chr3.51181	1.08955507051965	0.00311671076923077	0.985651923076923	0	152	0	152	0	29.23	0	29.23
chr3	5475161	5517362	chr3.51186	14.0178470144083	0.0015534024386423	0.986343522665339	270	20853	728	21527	0.64	49.41	1.73	51.01
chr3	5539671	5550222	chr3.51188	3.33046617688679	0.0016424758073226	0.992270400909866	230	4373	142	4712	2.18	41.45	1.35	44.66
chr3	5550698	5559189	chr3.51189	8.01740907701936	0.000803319198312236	0.994	46	7564	0	7564	0.54	89.08	0	89.08
chr3	5563937	5591057	chr3.51190	8.25341213836848	0.00134652564659183	0.992037241887906	1007	22563	223	22903	3.71	83.2	0.82	84.45
chr3	5591634	5597284	chr3.51195	23.9787094307789	0.000919542343208927	0.990390088495575	112	1934	481	2461	1.98	34.23	8.51	43.56
chr3	5677861	5689056	chr3.51199	2.14693524696442	0.00138594051956451	0.992524251898169	0	6772	168	6940	0	60.49	1.5	61.99
chr3	5724642	5732740	chr3.51201	6.85848494484444	0.00210609793316333	0.991941590516177	0	2680	224	2904	0	33.09	2.77	35.86
chr3	5784441	5795170	chr3.51214	8.92286348027732	0.00200276946872238	0.987902414018082	53	4922	344	5266	0.49	45.88	3.21	49.08
chr3	5795620	5797803	chr3.51215	52.767594067979	0.003178968	0.993381126889601	0	1238	0	1238	0	56.71	0	56.71
chr3	5797903	5830629	chr3.51216	33.8619266663575	0.00205855246537597	0.992254476562978	182	18310	603	18938	0.56	55.95	1.84	57.87
chr3	5869386	5905066	chr3.51219	18.5446056348783	0.00158256323733038	0.99070793161435	180	20759	522	21248	0.5	58.18	1.46	59.55
chr3	5905485	5932728	chr3.51220	7.66531269833494	0.000987013945493704	0.981459861248761	306	11627	734	12523	1.12	42.68	2.69	45.97
chr3	5933145	5934194	chr3.51221	2.52313926962712	0.00247075641272903	0.984913250714967	0	729	0	729	0	69.49	0	69.49
chr3	5934605	5945643	chr3.51222	0.976053018944188	0.00217403764789882	0.98225838014133	0	5644	405	5999	0	51.13	3.67	54.35
chr3	5989900	6004550	chr3.51225	0.935285700557013	0.00193080805823442	0.972213174061433	225	8481	183	8709	1.54	57.89	1.25	59.45
chr3	6407572	6430196	chr3.51228	12.0053837607017	0.00091629046923879	0.991377210042433	177	11373	211	11584	0.78	50.27	0.93	51.2
chr3	6430700	6521333	chr3.51229	1.77655555034774	0.00132942253993899	0.988032063376475	986	46360	2049	48508	1.09	51.15	2.26	53.52
chr3	7821263	7846058	chr3.51232	12.0659804176065	0.00259566918416157	0.95341052631579	301	14130	37	14172	1.21	56.99	0.15	57.16
chr3	7846579	7848626	chr3.51234	26.0928447640853	0.000455590030769231	0.960138739618955	96	1256	0	1256	4.69	61.36	0	61.36
chr3	7849459	7854542	chr3.51235	26.1178502373421	0.00175780633466135	0.963199488491048	27	2694	115	2802	0.53	53	2.26	55.12
chr3	7857695	7897153	chr3.51237	1.36420629058958	0.0018212912906789	0.968483653504993	249	21590	290	21911	0.63	54.72	0.73	55.53
chr3	7897588	7902511	chr3.51239	1.8339268151653	0.00128156162381597	0.967853138330286	371	1993	136	2500	7.54	40.48	2.76	50.78
chr3	7982827	7989783	chr3.51248	5.412790697675	0.0033351959171112	0.967779183438758	38	5185	9	5194	0.55	74.54	0.13	74.67
chr3	8653614	8661085	chr3.51253	12.0351688991621	0.00146168886091882	0.96446981662428	133	6198	0	6286	1.78	82.96	0	84.14
chr3	10767436	10798357	chr3.51284	10.17837148673	0.00161345330093458	0.963723715274409	954	17793	466	18350	3.09	57.54	1.51	59.34
chr3	10813405	10818196	chr3.51286	9.17103814701434	0.0010423068206115	0.96078647463995	0	1226	155	1373	0	25.59	3.24	28.66
chr3	10818593	10818799	chr3.51287	4.25688199092872	0.0104878210526316	0.963	0	0	0	0	0	0	0	0
chr3	10980893	10981164	chr3.51293	1.17254570897964	0.00189417822878229	0.951	0	0	0	0	0	0	0	0
chr3	10983370	11013494	chr3.51296	5.63514881427434	0.00109296122986316	0.957021378303014	77	12307	590	12851	0.26	40.85	1.96	42.66
chr3	11013758	11034381	chr3.51297	4.69232897550033	0.00106782927571841	0.952447025166077	511	10501	428	11036	2.48	50.92	2.08	53.51
chr3	11766453	11770016	chr3.51312	2.44745299333396	0.00158180572478992	0.957497614369913	473	2606	0	2621	13.28	73.14	0	73.56
chr3	11770134	11770456	chr3.51313	2.07381058722939	0	0.958	0	256	0	256	0	79.5	0	79.5
chr3	11770800	11780831	chr3.51314	6.89815222774998	0.00154059612012987	0.961978865516897	760	6181	77	6271	7.58	61.62	0.77	62.52
chr3	11781162	11781513	chr3.51315	16.0016420270574	0.00124209056603774	0.964	9	162	7	169	2.56	46.15	1.99	48.15
chr3	11784822	11790404	chr3.51316	11.9825434225081	0.00217359224021592	0.964	27	4725	0	4725	0.48	84.65	0	84.65
chr3	11790937	11791391	chr3.51317	39.5458108374497	6.53083333333333e-05	0.964	0	30	24	54	0	6.61	5.29	11.89
chr3	11791942	11792151	chr3.51318	45.3436321959689	0	0.964	0	140	0	140	0	66.99	0	66.99
chr3	11792732	11792954	chr3.51319	24.545727230361	0.012134880952381	0.964	0	133	0	133	0	59.91	0	59.91
chr3	11793526	11795258	chr3.51320	8.73155315949345	0	0.964	341	1475	0	1476	19.69	85.16	0	85.22
chr3	11796157	11798648	chr3.51324	4.47752293616384	0.00194353864142539	0.964	67	1211	0	1234	2.69	48.62	0	49.54
chr3	11799036	11802467	chr3.51325	4.87280048584932	0.000933918325903913	0.963857475954532	73	1983	96	2118	2.13	57.8	2.8	61.73
chr3	11802866	11805984	chr3.51327	15.6549100970102	0.000350278802687844	0.964	48	1551	19	1590	1.54	49.74	0.61	50.99
chr3	11807619	11810849	chr3.51329	28.2838590511744	0.000785666189759036	0.960717647058823	27	2735	0	2735	0.84	84.67	0	84.67
chr3	11811498	11812182	chr3.51333	29.7371995378744	0.00268260277777778	0.958	0	165	26	174	0	24.12	3.8	25.44
chr3	11812515	11814463	chr3.51334	4.28847479804184	0.00102206595932803	0.955123203285421	170	1550	74	1674	8.73	79.57	3.8	85.93
chr3	14349248	14356757	chr3.51403	3.82938289165155	0.00067684204758923	0.952	197	4877	66	4975	2.62	64.95	0.88	66.25
chr3	14357030	14372104	chr3.51405	2.04978306679422	0.000986005977623034	0.951661138383972	117	8105	435	8466	0.78	53.77	2.89	56.16
chr3	14394068	14406171	chr3.51410	46.2103750279915	0.000932567747802364	0.952	76	5234	401	5585	0.63	43.25	3.31	46.15
chr3	14406423	14412735	chr3.51412	27.2776342390781	0.00129101268073791	0.958	43	3706	34	3740	0.68	58.71	0.54	59.25
chr3	14413392	14437948	chr3.51413	6.92882132160106	0.00121608164619292	0.95743015963512	314	13366	382	13765	1.28	54.43	1.56	56.06
chr3	14438629	14439558	chr3.51414	21.7550051726164	0.00150003486682809	0.957	0	418	0	418	0	44.99	0	44.99
chr3	14440737	14444075	chr3.51417	25.7298104551772	0.00113372881216605	0.956413121629718	37	1692	201	1819	1.11	50.69	6.02	54.49
chr3	20817314	20895909	chr3.51544	21.8007071952055	0.00107312953560671	0.967240193396527	555	40959	2313	43425	0.71	52.11	2.94	55.25
chr3	20927118	20945098	chr3.51547	24.6528754674316	0.000664383282014128	0.969837597330367	83	11778	420	12026	0.46	65.51	2.34	66.89
chr3	20945412	20946992	chr3.51548	39.4111884746804	0.000337618987341772	0.97	0	243	21	264	0	15.38	1.33	16.71
chr3	22414812	22417144	chr3.51549	104.806388366848	0.000987600132743363	0.985701972555746	65	425	5	495	2.79	18.22	0.21	21.23
chr3	22445220	22466557	chr3.51555	5.6615373872927	0.00150833496386459	0.986058349346206	630	11199	564	11689	2.95	52.49	2.64	54.78
chr3	22466558	22551004	chr3.51556	1.42752271004438	0.00100529231219903	0.986380894299315	675	39624	2461	41941	0.8	46.92	2.91	49.67
chr3	22640648	22643955	chr3.51558	16.3985910861851	0.00104851867774566	0.982	27	3268	0	3268	0.82	98.82	0	98.82
chr3	22646380	22670385	chr3.51559	1.38944163546084	0.000665225788569211	0.981261153926265	183	13501	507	13901	0.76	56.24	2.11	57.91
chr3	22913956	22941522	chr3.51567	2.4651983219	0.000739789439980908	0.975	325	12477	873	13137	1.18	45.26	3.17	47.66
chr3	23039760	23095159	chr3.51572	7.25594995944775	0.00060267664387449	0.972361324211628	485	35724	1355	37079	0.88	64.48	2.45	66.93
chr3	23106970	23113208	chr3.51573	4.85332081059082	0.000442502926829268	0.975	154	4465	13	4480	2.47	71.58	0.21	71.82
chr3	23113538	23135521	chr3.51577	3.9697725181924	0.000821124108811001	0.969845835418278	220	12835	548	13383	1	58.39	2.49	60.88
chr3	23176348	23177570	chr3.51579	8.61422175089394	0.00108001462829736	0.955	0	678	17	695	0	55.48	1.39	56.87
chr3	23642017	23648851	chr3.51595	5.28961227641621	0.000949681653655074	0.958375768217735	64	2772	95	2867	0.94	40.56	1.39	41.95
chr3	23648882	23710472	chr3.51596	7.08806635269944	0.000968032245449818	0.96500516317584	1060	34938	1166	36150	1.72	56.73	1.89	58.69
chr3	26527629	26554764	chr3.51663	5.62733181941301	0.00158685301883033	0.960975271789202	157	14270	388	14693	0.58	52.59	1.43	54.15
chr3	28019618	28029324	chr3.51747	9.53518716412707	0.0012153036924869	0.952015660416237	250	4570	1062	5629	2.58	47.08	10.94	58
chr3	28029512	28029713	chr3.51751	9.29142810161851	0.00241088059701493	0.951233830845771	0	37	0	37	0	18.41	0	18.41
chr3	28035385	28038700	chr3.51755	2.21487530626968	0.000375813124470787	0.951150527903469	0	2228	0	2228	0	67.21	0	67.21
chr3	28817818	28824048	chr3.51784	2.42085556520746	0.00110774716150082	0.959252808988764	0	3299	67	3366	0	52.95	1.08	54.03
chr3	28862096	28880556	chr3.51790	1.91863713619707	0.0010082733291059	0.96633429035753	82	9446	946	10238	0.44	51.17	5.12	55.46
chr3	30517504	30538286	chr3.51799	24.5138948268902	0.0014260751559701	0.971364594360504	104	11678	581	12300	0.5	56.19	2.8	59.19
chr3	32271212	32278179	chr3.51883	3.46610392282533	0.00117874993096307	0.952	33	3279	64	3328	0.47	47.06	0.92	47.77
chr3	59406072	59421963	chr3.52851	14.0160879522777	0.00243999092418773	0.955946258888679	187	8456	566	8921	1.18	53.21	3.56	56.14
chr3	61386012	61414780	chr3.52871	0.976392801857436	0.000736100840375587	0.968617352614016	496	16896	1678	18233	1.72	58.73	5.83	63.38
chr3	61415746	61416146	chr3.52873	1.46846052616699	0	0.9760675	0	280	0	280	0	70	0	70
chr3	61416873	61418153	chr3.52874	1.30218567650273	0.000598071991701245	0.9745703125	0	1016	11	1016	0	79.38	0.86	79.38
chr3	61418812	61420182	chr3.52876	1.0916628291933	0.000917794188861986	0.970257664233577	178	728	176	904	12.99	53.14	12.85	65.99
chr3	61420484	61474658	chr3.52877	6.07631045251176	0.00111206053488972	0.95866201498874	1612	29826	2640	32319	2.98	55.06	4.87	59.66
chr3	61476110	61531516	chr3.52878	4.66249852589849	0.00107504644063181	0.966369851640616	1814	34719	2922	37371	3.27	62.66	5.27	67.45
chr3	63180717	63213990	chr3.52886	1.29181836814359	0.0013077518038177	0.951579749346317	717	19844	423	20373	2.15	59.64	1.27	61.23
chr3	66552575	66584690	chr3.52978	2.14408715111329	0.000858492606698339	0.953914681612953	204	17074	1719	18652	0.64	53.17	5.35	58.08
chr3	66664319	66673469	chr3.52980	1.46224120429884	0.00192757828450219	0.956511584699454	146	3463	975	4403	1.6	37.85	10.66	48.12
chr3	66673517	66682947	chr3.52983	7.06726035925965	0.0010751787874424	0.960691304347826	246	5145	364	5557	2.61	54.56	3.86	58.93
chr3	66683398	66687114	chr3.52984	11.0279846809479	0.00114099314807766	0.961347685683531	125	2260	208	2416	3.36	60.82	5.6	65.02
chr3	66688067	66726187	chr3.52986	33.8864344640992	0.00129070348844511	0.962197665267576	244	20401	3360	23032	0.64	53.52	8.81	60.42
chr3	66726723	66763701	chr3.52987	0.916927535892272	0.00125436387907851	0.956425252853047	893	20891	1680	22316	2.41	56.5	4.54	60.35
chr3	67292331	67321285	chr3.53008	2.23222528554446	0.00123005847869884	0.953287421427091	398	16271	812	17247	1.37	56.2	2.8	59.57
chr3	71902549	71953491	chr3.53156	1.27444925725875	0.000963159855457991	0.956310372580582	166	29924	1432	31247	0.33	58.74	2.81	61.34
chr3	71967624	72042833	chr3.53160	4.22776606784366	0.00126619513819405	0.969256857556941	581	45983	2386	47875	0.77	61.14	3.17	63.66
chr3	72048061	72059262	chr3.53165	39.7807070985314	0.000854466884972612	0.968026604767432	0	8560	210	8754	0	76.42	1.87	78.15
chr3	72060566	72062943	chr3.53168	2.05595733193443	0.000628244154540893	0.950949095498528	27	1539	56	1595	1.14	64.75	2.36	67.1
chr3	72063567	72069337	chr3.53169	3.01533760349329	0.000769267617517075	0.954871230502599	152	4095	90	4236	2.63	70.97	1.56	73.41
chr3	72069776	72071653	chr3.53170	1.81535500546939	0.00076860674002751	0.960301012253596	43	1739	0	1748	2.29	92.65	0	93.13
chr3	72071872	72084441	chr3.53171	1.22905485921138	0.00111029853333333	0.959594796722094	501	10800	55	11135	3.99	85.93	0.44	88.59
chr3	72291716	72298688	chr3.53173	1.66546166346264	0.000957867428139183	0.974651749856569	28	2620	231	2777	0.4	37.58	3.31	39.83
chr3	72299149	72325253	chr3.53174	7.07627563536527	0.00114159968760413	0.969364120441312	108	12880	753	13520	0.41	49.34	2.88	51.79
chr3	72325297	72325530	chr3.53176	18.2013698049183	0.000635703862660944	0.969	92	3	0	95	39.48	1.29	0	40.77
chr3	72325633	72337828	chr3.53178	7.4657206264886	0.00120837234259259	0.965549651496515	396	7400	292	7628	3.25	60.68	2.39	62.55
chr3	72631587	72632500	chr3.53237	7.37068107134239	0.00139854260869565	0.968300109529025	0	515	0	515	0	56.41	0	56.41
chr3	72632560	72635280	chr3.53239	5.82762241400407	0.00126447419354839	0.968393014705882	0	1563	103	1642	0	57.46	3.79	60.37
chr3	72636144	72637216	chr3.53240	3.55805572375427	0.00111507445573295	0.97	0	941	0	941	0	87.78	0	87.78
chr3	72637486	72648224	chr3.53241	49.0959857346632	0.000959469249448124	0.973962562860868	0	5445	470	5915	0	50.71	4.38	55.08
chr3	72648537	72662838	chr3.53244	101.660388864476	0.000841104578063055	0.971968114117894	252	8131	585	8596	1.76	56.86	4.09	60.11
chr3	72665520	72696938	chr3.53246	21.6550168261666	0.000845007825524303	0.970364408937552	614	17584	1060	18386	1.95	55.97	3.37	58.52
chr3	72703676	72712114	chr3.53251	4.25533815862346	0.000946858091128316	0.961439440625741	0	3623	343	3894	0	42.94	4.06	46.15
chr3	72713400	72716268	chr3.53253	2.8803053191043	0.000263388919449902	0.960489888423989	0	1855	69	1924	0	64.68	2.41	67.09
chr3	72716817	72719871	chr3.53254	13.4877861017469	0.000891908932806324	0.957100523903078	0	1716	13	1716	0	56.19	0.43	56.19
chr3	73235419	73306851	chr3.53290	3.42814694941014	0.00105009560105845	0.955941230820921	1793	36366	4953	41324	2.51	50.91	6.93	57.85
chr3	73324289	73340400	chr3.53299	1.21795617506774	0.00139696474972648	0.964102476568804	0	6481	749	7207	0	40.23	4.65	44.73
chr3	73367705	73414042	chr3.53303	19.7307205920721	0.00197167247755892	0.961231564408572	325	31043	1416	32313	0.7	66.99	3.06	69.73
chr3	73414534	73415088	chr3.53304	4.17002892786529	0	0.952119133574007	0	262	0	262	0	47.29	0	47.29
chr3	73681185	73698056	chr3.53308	1.187735486352	0.000994851664456696	0.959373184754905	146	8048	653	8677	0.87	47.7	3.87	51.43
chr3	74003248	74048955	chr3.53313	1.52757605358564	0.000587384474340892	0.972680552213009	203	24660	1874	26030	0.44	53.95	4.1	56.95
chr3	74100326	74147288	chr3.53320	4.020923856993	0.000981444063996979	0.966624249393126	310	17823	2484	20391	0.66	37.95	5.29	43.42
chr3	74589953	74616471	chr3.53322	6.26571657357617	0.00072300108230822	0.968602420997059	156	18336	623	18992	0.59	69.15	2.35	71.62
chr3	74616918	74629234	chr3.53323	6.39707716526258	0.00098428817118554	0.973504465735629	37	5424	534	5947	0.3	44.04	4.34	48.29
chr3	74635097	74661810	chr3.53324	3.20005500950952	0.00113530617277849	0.97646819900423	134	11960	1369	13207	0.5	44.77	5.12	49.44
chr3	74753180	74764846	chr3.53334	1.29179877659515	0.00123127590889649	0.977842448139894	30	5647	164	5811	0.26	48.41	1.41	49.81
chr3	74766402	74805968	chr3.53335	1.85287630377564	0.00213365801354402	0.977772708891473	512	24758	299	25066	1.29	62.57	0.76	63.35
chr3	74806237	74807886	chr3.53336	1.60697886802984	0.00189294657794677	0.974	0	1398	0	1398	0	84.78	0	84.78
chr3	102986325	103015180	chr3.54126	16.9917319254308	0.00166623051024131	0.951	43	20482	204	20673	0.15	70.98	0.71	71.64
chr3	103015481	103036745	chr3.54130	10.5502664233327	0.00108196987270156	0.950807750188111	926	9394	576	10214	4.35	44.18	2.71	48.03
chr3	103207671	103207988	chr3.54149	1.05538202375153	0.00106635741324921	0.952	0	0	0	0	0	0	0	0
chr3	103730912	103758303	chr3.54172	1.32092911928857	0.00144902687222282	0.969644554780767	113	23207	0	23207	0.41	84.72	0	84.72
chr3	103783913	103800133	chr3.54175	1.49453720497522	0.00158615367899876	0.965340567200986	87	8566	527	9093	0.54	52.81	3.25	56.06
chr3	103800157	103800512	chr3.54177	2.86399660706587	0.000173490839694656	0.97	0	135	0	135	0	38.03	0	38.03
